Complaint Datetime,Case Number,Signal Suffix,CAD Signal Code Description,Grid Code,Address String,Latitude,Longitude,City,State,year,month,yearmonth
6/24/2013 23:59,PD130624233286,14,CONDUCT INVESTIGATION,863,1817 NW 63RD ST,25.83293749,-80.22735355,Miami Dade County,FL,2013,6,162
6/26/2013 19:58,PD130626235693,14,CONDUCT INVESTIGATION,863,6273 NW 21ST AVE,25.83192679,-80.23092659,Miami Dade County,FL,2013,6,162
6/26/2013 21:01,PD130626235764,14,CONDUCT INVESTIGATION,967,4703 NW 24TH AVE,25.81757661,-80.23641858,Miami Dade County,FL,2013,6,162
6/27/2013 13:21,PD130627236511,14,CONDUCT INVESTIGATION,1018,2871 NW 45TH ST,25.81588365,-80.24220686,Miami Dade County,FL,2013,6,162
6/28/2013 1:49,PD130628237323,14,CONDUCT INVESTIGATION,862,2630 NW 68TH ST,25.83622958,-80.24066463,Miami Dade County,FL,2013,6,162
6/28/2013 14:46,PD130628238023,14,CONDUCT INVESTIGATION,1018,NW 31ST AVE & NW 43RD ST,25.81425246,-80.24655403,Miami Dade County,FL,2013,6,162
6/28/2013 15:03,PD130628237994,14,CONDUCT INVESTIGATION,863,1712 NW 63RD ST,25.83280725,-80.22535547,Miami Dade County,FL,2013,6,162
6/30/2013 2:43,PD130630240055,14,CONDUCT INVESTIGATION,967,5308 NW 26TH AVE,25.82310522,-80.23980183,Miami Dade County,FL,2013,6,162
1/26/2014 7:07,PD140126033237,14,CONDUCT INVESTIGATION,538,NW 125TH BLK & NW 19TH AVE,25.88861729,-80.23104861,Miami Dade County,FL,2014,1,169
4/19/2017 20:15,PD170419147717,14SS,CONDUCT INVESTIGATION,967,4840 NW 24TH AVE,25.81949702,-80.23729729,Miami Dade County,FL,2017,4,208
4/20/2017 19:41,PD170420149014,14SS,CONDUCT INVESTIGATION,793,2230 NW 76TH ST,25.84354674,-80.2338939,Miami Dade County,FL,2017,4,208
4/20/2017 22:36,PD170420149207,14SS,CONDUCT INVESTIGATION,862,7090 NW 22ND AVE,25.83833492,-80.23413559,Miami Dade County,FL,2017,4,208
4/21/2017 1:27,PD170421149332,14SS,CONDUCT INVESTIGATION,4918,6004 NW 23RD AVE,25.82979007,-80.23521086,Miami Dade County,FL,2017,4,208
4/21/2017 7:43,PD170421149500,14SS,CONDUCT INVESTIGATION,967,4830 NW 24TH AVE,25.81922187,-80.23683076,Miami Dade County,FL,2017,4,208
4/21/2017 8:39,PD170421149534,30SS,SHOOTING,863,2049 NW 68TH TER,25.83685568,-80.23103888,Miami Dade County,FL,2017,4,208
4/23/2017 3:32,PD170423152192,14SS,CONDUCT INVESTIGATION,863,1749 NW 69TH ST,25.83737831,-80.2261597,Miami Dade County,FL,2017,4,208
4/23/2017 4:39,PD170423152223,14SS,CONDUCT INVESTIGATION,1021,4324 NW 19TH AVE,25.81540442,-80.22936734,Miami Dade County,FL,2017,4,208
4/23/2017 4:58,PD170423152231,14SS,CONDUCT INVESTIGATION,919,2191 NW 58TH ST,25.82811971,-80.23234384,Miami Dade County,FL,2017,4,208
4/23/2017 4:59,PD170423152233,14SS,CONDUCT INVESTIGATION,862,7090 NW 22ND AVE,25.83833492,-80.23413559,Miami Dade County,FL,2017,4,208
4/24/2017 0:41,PD170424153289,14SS,CONDUCT INVESTIGATION,1018,4598 NW 30TH AVE,25.81620062,-80.24477866,Miami Dade County,FL,2017,4,208
4/24/2017 20:44,PD170424154504,14SS,CONDUCT INVESTIGATION,967,4600 NW 24TH AVE,25.81669368,-80.23650895,Miami Dade County,FL,2017,4,208
4/24/2017 20:56,PD170424154535,14SS,CONDUCT INVESTIGATION,797,1398 NW 79TH ST,25.84624219,-80.22062213,Miami Dade County,FL,2017,4,208
4/25/2017 5:49,PD170425154821,14SS,CONDUCT INVESTIGATION,864,1701 NW 69TH ST,25.83743791,-80.22542469,Miami Dade County,FL,2017,4,208
4/25/2017 5:50,PD170425154822,14SS,CONDUCT INVESTIGATION,797,1394 NW 75TH ST,25.84274432,-80.22069313,Miami Dade County,FL,2017,4,208
4/25/2017 5:51,PD170425154823,14SS,CONDUCT INVESTIGATION,863,6250 NW 19TH AVE,25.83264895,-80.22921463,Miami Dade County,FL,2017,4,208
4/26/2017 4:34,PD170426156240,14SS,CONDUCT INVESTIGATION,967,2304 NW 54TH ST,25.82366877,-80.23544787,Miami Dade County,FL,2017,4,208
4/26/2017 20:23,PD170426157263,14SS,CONDUCT INVESTIGATION,919,2101 NW 58TH ST,25.82816887,-80.23097304,Miami Dade County,FL,2017,4,208
4/26/2017 21:48,PD170426157355,14SS,CONDUCT INVESTIGATION,799,7717 NW 12TH AVE,25.84477572,-80.21668372,Miami Dade County,FL,2017,4,208
4/26/2017 22:35,PD170426157400,30SS,SHOOTING,799,1076 NW 77TH ST,25.84444914,-80.21467045,Miami Dade County,FL,2017,4,208
4/26/2017 23:13,PD170426157426,14SS,CONDUCT INVESTIGATION,863,2045 NW 71ST ST,25.83956666,-80.23118915,Miami Dade County,FL,2017,4,208
4/27/2017 13:17,PD170427158088,14SS,CONDUCT INVESTIGATION,6799,1010 NW 72ND ST,25.84007655,-80.21397725,Miami Dade County,FL,2017,4,208
4/27/2017 15:06,PD170427158213,14SS,CONDUCT INVESTIGATION,862,2412 NW 67TH ST,25.83524013,-80.2375907,Miami Dade County,FL,2017,4,208
4/28/2017 5:39,PD170428158985,14SS,CONDUCT INVESTIGATION,2352,23050 SW 117TH AVE,25.552616,-80.38103338,Miami Dade County,FL,2017,4,208
4/28/2017 13:07,PD170428159406,14SS,CONDUCT INVESTIGATION,2322,22191 SW 115TH CT,25.56098771,-80.37850534,Miami Dade County,FL,2017,4,208
4/29/2017 0:20,PD170429160247,14SS,CONDUCT INVESTIGATION,917,3011 NW 54TH ST,25.82387044,-80.24501813,Miami Dade County,FL,2017,4,208
4/29/2017 0:20,PD170429160248,14SS,CONDUCT INVESTIGATION,2322,22191 SW 115TH CT,25.56098771,-80.37850534,Miami Dade County,FL,2017,4,208
4/29/2017 0:55,PD170429160316,14SS,CONDUCT INVESTIGATION,4919,6015 NW 20TH AVE,25.83049881,-80.22933627,Miami Dade County,FL,2017,4,208
4/29/2017 5:07,PD170429160459,14SS,CONDUCT INVESTIGATION,968,1947 NW 48TH ST,25.81934206,-80.22950865,Miami Dade County,FL,2017,4,208
4/29/2017 7:58,PD170429160533,14SS,CONDUCT INVESTIGATION,862,6901 NW 26TH AVE,25.83815107,-80.23999112,Miami Dade County,FL,2017,4,208
4/29/2017 17:58,PD170429161256,14SS,CONDUCT INVESTIGATION,967,2401 NW 52ND ST,25.82241649,-80.23688458,Miami Dade County,FL,2017,4,208
4/29/2017 20:30,PD170429161477,14SS,CONDUCT INVESTIGATION,2322,22340 SW 116TH AVE,25.55953335,-80.37942453,Miami Dade County,FL,2017,4,208
4/29/2017 21:29,PD170429161556,14SS,CONDUCT INVESTIGATION,968,1940 NW 53RD ST,25.82328506,-80.22952303,Miami Dade County,FL,2017,4,208
4/29/2017 22:48,PD170429161638,14SS,CONDUCT INVESTIGATION,2322,22225 SW 117TH AVE,25.56028111,-80.38014885,Miami Dade County,FL,2017,4,208
4/29/2017 22:56,PD170429161646,14SS,CONDUCT INVESTIGATION,863,1717 NW 62ND TER,25.83255747,-80.22546522,Miami Dade County,FL,2017,4,208
4/30/2017 17:49,PD170430162721,14SS,CONDUCT INVESTIGATION,6797,7152 NW 14TH AVE,25.83994375,-80.22121393,Miami Dade County,FL,2017,4,208
4/30/2017 22:54,PD170430163033,14SS,CONDUCT INVESTIGATION,862,2575 NW 71ST ST,25.8399543,-80.23798803,Miami Dade County,FL,2017,4,208
4/30/2017 23:10,PD170430163050,14SS,CONDUCT INVESTIGATION,967,4911 NW 25TH AVE,25.81976926,-80.23840445,Miami Dade County,FL,2017,4,208
5/1/2017 3:42,PD170501163245,14SS,CONDUCT INVESTIGATION,1019,NW 23RD CT & NW 46TH ST,25.81666159,-80.23442554,Miami Dade County,FL,2017,5,209
5/1/2017 5:20,PD170501163281,14SS,CONDUCT INVESTIGATION,967,4830 NW 24TH AVE,25.81922187,-80.23683076,Miami Dade County,FL,2017,5,209
5/1/2017 11:45,PD170501163627,14SS,CONDUCT INVESTIGATION,863,2049 NW 68TH TER,25.83685568,-80.23103888,Miami Dade County,FL,2017,5,209
5/1/2017 23:46,PD170501164513,14SS,CONDUCT INVESTIGATION,967,4900 NW 26TH AVE,25.81930027,-80.23968825,Miami Dade County,FL,2017,5,209
5/2/2017 19:56,PD170502165683,14SS,CONDUCT INVESTIGATION,791,7600 NW 27TH AVE,25.84357123,-80.24332045,Miami Dade County,FL,2017,5,209
5/2/2017 22:29,PD170502165852,14SS,CONDUCT INVESTIGATION,793,2225 NW 76TH ST,25.84419076,-80.23442525,Miami Dade County,FL,2017,5,209
5/3/2017 17:55,PD170503166904,14SS,CONDUCT INVESTIGATION,864,7045 NW 17TH AVE,25.8389941,-80.22498608,Miami Dade County,FL,2017,5,209
5/3/2017 21:36,PD170503167209,14SS,CONDUCT INVESTIGATION,967,2415 NW 50TH ST,25.82051584,-80.23709869,Miami Dade County,FL,2017,5,209
5/3/2017 23:21,PD170503167302,14SS,CONDUCT INVESTIGATION,1021,1906 NW 43RD ST,25.81447002,-80.22836894,Miami Dade County,FL,2017,5,209
5/4/2017 4:15,PD170504167450,14SS,CONDUCT INVESTIGATION,2320,21695 SW 120TH AVE,25.56558953,-80.3863408,Miami Dade County,FL,2017,5,209
5/4/2017 17:32,PD170504168250,14SS,CONDUCT INVESTIGATION,2353,22623 SW 113TH CT,25.55674249,-80.37559168,Miami Dade County,FL,2017,5,209
5/4/2017 22:13,PD170504168604,14SS,CONDUCT INVESTIGATION,793,7725 NW 27TH AVE,25.84443601,-80.24083756,Miami Dade County,FL,2017,5,209
5/4/2017 23:26,PD170504168657,14SS,CONDUCT INVESTIGATION,862,2601 NW 68TH ST,25.83658284,-80.24046216,Miami Dade County,FL,2017,5,209
5/5/2017 0:24,PD170505168705,14SS,CONDUCT INVESTIGATION,795,1925 NW 75TH ST,25.84349545,-80.22999122,Miami Dade County,FL,2017,5,209
5/5/2017 2:50,PD170505168790,14SS,CONDUCT INVESTIGATION,2320,21685 SW 120TH AVE,25.56573635,-80.38633397,Miami Dade County,FL,2017,5,209
5/5/2017 20:14,PD170505169856,14SS,CONDUCT INVESTIGATION,861,7101 NW 32ND AVE,25.83960864,-80.24798055,Miami Dade County,FL,2017,5,209
5/5/2017 21:57,PD170505169968,14SS,CONDUCT INVESTIGATION,917,2900 NW 60TH ST,25.82916273,-80.24329218,Miami Dade County,FL,2017,5,209
5/5/2017 22:25,PD170505170009,14SS,CONDUCT INVESTIGATION,967,5120 NW 24TH AVE,25.82189669,-80.23736357,Miami Dade County,FL,2017,5,209
5/5/2017 23:14,PD170505170054,14SS,CONDUCT INVESTIGATION,8968,5220 NW 21ST AVE,25.82313775,-80.23080974,Miami Dade County,FL,2017,5,209
5/6/2017 2:12,PD170506170273,14SS,CONDUCT INVESTIGATION,967,2301 NW 50TH ST,25.82057615,-80.23491663,Miami Dade County,FL,2017,5,209
5/6/2017 2:52,PD170506170301,14SS,CONDUCT INVESTIGATION,2175,18100 SW 103RD AVE,25.60110496,-80.35895191,Miami Dade County,FL,2017,5,209
5/6/2017 3:05,PD170506170318,14SS,CONDUCT INVESTIGATION,863,6320 NW 19TH CT,25.83338103,-80.22978048,Miami Dade County,FL,2017,5,209
5/6/2017 3:05,PD170506170319,14SS,CONDUCT INVESTIGATION,862,7090 NW 22ND AVE,25.83833492,-80.23413559,Miami Dade County,FL,2017,5,209
5/6/2017 3:14,PD170506170290,14SS,CONDUCT INVESTIGATION,2206,10470 SW 187TH TER,25.59347429,-80.36175231,Miami Dade County,FL,2017,5,209
5/6/2017 3:22,PD170506170335,14SS,CONDUCT INVESTIGATION,797,7300 NW 12TH AVE,25.84151299,-80.21740488,Miami Dade County,FL,2017,5,209
5/6/2017 13:11,PD170506170785,14SS,CONDUCT INVESTIGATION,966,3141 NW 53RD ST,25.82307398,-80.24765413,Miami Dade County,FL,2017,5,209
5/6/2017 18:32,PD170506171205,14SS,CONDUCT INVESTIGATION,2291,12210 SW 214TH ST,25.56781691,-80.38911712,Miami Dade County,FL,2017,5,209
5/6/2017 19:50,PD170506171308,14SS,CONDUCT INVESTIGATION,918,5801 NW 27TH AVE,25.82786088,-80.24068161,Miami Dade County,FL,2017,5,209
5/6/2017 23:40,PD170506171585,14SS,CONDUCT INVESTIGATION,2321,11960 SW 223RD ST,25.55959396,-80.38637968,Miami Dade County,FL,2017,5,209
5/7/2017 1:47,PD170507171747,14SS,CONDUCT INVESTIGATION,2320,12368 SW 216TH ST,25.5659537,-80.3920072,Miami Dade County,FL,2017,5,209
5/7/2017 12:05,PD170507172105,14SS,CONDUCT INVESTIGATION,2322,11283 SW 218TH ST,25.56454113,-80.37386248,Miami Dade County,FL,2017,5,209
5/7/2017 22:55,PD170507172817,14SS,CONDUCT INVESTIGATION,2352,SW 120TH AVE & SW 224TH ST,25.55480732,-80.38659198,Miami Dade County,FL,2017,5,209
5/7/2017 23:48,PD170507172875,14SS,CONDUCT INVESTIGATION,1018,2930 NW 45TH ST,25.81564038,-80.24315883,Miami Dade County,FL,2017,5,209
5/8/2017 1:38,PD170508172950,14SS,CONDUCT INVESTIGATION,966,2773 NW 47TH ST,25.81767441,-80.24189846,Miami Dade County,FL,2017,5,209
5/8/2017 1:50,PD170508172955,14SS,CONDUCT INVESTIGATION,863,1920 NW 69TH TER,25.83734015,-80.22962374,Miami Dade County,FL,2017,5,209
5/8/2017 2:01,PD170508172960,14SS,CONDUCT INVESTIGATION,6797,1317 NW 72ND ST,25.84081448,-80.21947747,Miami Dade County,FL,2017,5,209
5/8/2017 2:02,PD170508172959,14SS,CONDUCT INVESTIGATION,6799,1010 NW 72ND ST,25.84007655,-80.21397725,Miami Dade County,FL,2017,5,209
5/8/2017 22:15,PD170508174171,14SS,CONDUCT INVESTIGATION,863,2027 NW 71ST ST,25.83968166,-80.23089046,Miami Dade County,FL,2017,5,209
5/8/2017 23:20,PD170508174228,14SS,CONDUCT INVESTIGATION,966,3001 NW 46TH ST,25.81743474,-80.24510901,Miami Dade County,FL,2017,5,209
5/9/2017 0:32,PD170509174301,14SS,CONDUCT INVESTIGATION,6797,7124 NW 12TH AVE,25.83984017,-80.21740445,Miami Dade County,FL,2017,5,209
5/9/2017 3:02,PD170509174363,14SS,CONDUCT INVESTIGATION,8863,2102 NW 68TH TER,25.83615335,-80.23130753,Miami Dade County,FL,2017,5,209
5/9/2017 19:53,PD170509175414,14SS,CONDUCT INVESTIGATION,861,3007 NW 64TH ST,25.83281338,-80.24567255,Miami Dade County,FL,2017,5,209
5/9/2017 20:50,PD170509175495,14SS,CONDUCT INVESTIGATION,861,3100 NW 71ST ST,25.83823067,-80.24779715,Miami Dade County,FL,2017,5,209
5/9/2017 21:16,PD170509175518,14SS,CONDUCT INVESTIGATION,861,2929 NW 73RD ST,25.84096632,-80.24408962,Miami Dade County,FL,2017,5,209
5/11/2017 3:20,PD170511177122,14SS,CONDUCT INVESTIGATION,966,3140 NW 49TH ST,25.81908063,-80.24755112,Miami Dade County,FL,2017,5,209
5/11/2017 23:38,PD170511178413,14SS,CONDUCT INVESTIGATION,6799,1010 NW 72ND ST,25.84007655,-80.21397725,Miami Dade County,FL,2017,5,209
5/12/2017 0:11,PD170512178437,14SS,CONDUCT INVESTIGATION,967,4830 NW 24TH AVE,25.81922187,-80.23683076,Miami Dade County,FL,2017,5,209
5/12/2017 0:13,PD170512178440,14SS,CONDUCT INVESTIGATION,967,4730 NW 23RD CT,25.81832303,-80.23579148,Miami Dade County,FL,2017,5,209
5/12/2017 0:54,PD170512178489,14SS,CONDUCT INVESTIGATION,2117,9770 COLONIAL DR,25.62079643,-80.35119708,Miami Dade County,FL,2017,5,209
5/12/2017 20:52,PD170512179765,14SS,CONDUCT INVESTIGATION,2291,12201 SW 214TH ST,25.56807955,-80.38880168,Miami Dade County,FL,2017,5,209
5/12/2017 23:21,PD170512179933,14SS,CONDUCT INVESTIGATION,2146,17121 SW 104TH AVE,25.61049335,-80.36064274,Miami Dade County,FL,2017,5,209
5/12/2017 23:57,PD170512179962,14SS,CONDUCT INVESTIGATION,2147,10020 SW 171ST ST,25.61047048,-80.35373623,Miami Dade County,FL,2017,5,209
5/13/2017 2:58,PD170513180112,14SS,CONDUCT INVESTIGATION,863,1909 NW 62ND ST,25.83187595,-80.22933421,Miami Dade County,FL,2017,5,209
5/13/2017 5:44,PD170513180214,14SS,CONDUCT INVESTIGATION,2323,10856 SW 222ND DR,25.56093084,-80.36706805,Miami Dade County,FL,2017,5,209
5/13/2017 15:58,PD170513180801,14SS,CONDUCT INVESTIGATION,2175,10462 SW 178TH ST,25.60374278,-80.36193807,Miami Dade County,FL,2017,5,209
5/13/2017 22:44,PD170513181307,14SS,CONDUCT INVESTIGATION,791,2950 NW 75TH ST,25.84227397,-80.24410905,Miami Dade County,FL,2017,5,209
5/14/2017 1:06,PD170514181490,14SS,CONDUCT INVESTIGATION,2174,17601 SW 109TH AVE,25.60537783,-80.36847958,Miami Dade County,FL,2017,5,209
5/14/2017 1:08,PD170514181492,14SS,CONDUCT INVESTIGATION,2320,12320 SW 217TH ST,25.56498667,-80.39115238,Miami Dade County,FL,2017,5,209
5/14/2017 1:15,PD170514181502,14SS,CONDUCT INVESTIGATION,2353,11371 SW 225TH ST,25.55849634,-80.37550997,Miami Dade County,FL,2017,5,209
5/14/2017 2:45,PD170514181572,14SS,CONDUCT INVESTIGATION,917,5875 NW 31ST AVE,25.82808536,-80.24690547,Miami Dade County,FL,2017,5,209
5/14/2017 3:42,PD170514181603,14SS,CONDUCT INVESTIGATION,966,4701 NW 32ND AVE,25.8171766,-80.24842056,Miami Dade County,FL,2017,5,209
5/14/2017 17:30,PD170514182237,14SS,CONDUCT INVESTIGATION,918,2425 NW 56TH ST,25.82645318,-80.23748208,Miami Dade County,FL,2017,5,209
5/14/2017 19:47,PD170514182419,14SS,CONDUCT INVESTIGATION,6797,7110 NW 16TH AVE,25.83946558,-80.22453172,Miami Dade County,FL,2017,5,209
5/14/2017 21:01,PD170514182501,14SS,CONDUCT INVESTIGATION,861,2970 NW 69TH ST,25.83597845,-80.24486057,Miami Dade County,FL,2017,5,209
5/14/2017 23:37,PD170514182650,14SS,CONDUCT INVESTIGATION,2145,16832 SW 110TH CT,25.61224634,-80.37219562,Miami Dade County,FL,2017,5,209
5/15/2017 0:48,PD170515182725,14SS,CONDUCT INVESTIGATION,790,7900 NW 27TH AVE,25.84645674,-80.24231595,Miami Dade County,FL,2017,5,209
5/15/2017 2:01,PD170515182780,14SS,CONDUCT INVESTIGATION,968,1938 NW 49TH ST,25.81964288,-80.22926389,Miami Dade County,FL,2017,5,209
5/15/2017 4:05,PD170515182823,14SS,CONDUCT INVESTIGATION,8147,10148 W CIRCLE PLZ,25.60898151,-80.35615051,Miami Dade County,FL,2017,5,209
5/15/2017 20:28,PD170515183899,14SS,CONDUCT INVESTIGATION,2175,SW 102ND PL & SW 182ND ST,25.60027765,-80.35670565,Miami Dade County,FL,2017,5,209
5/15/2017 23:10,PD170515184050,14SS,CONDUCT INVESTIGATION,966,3001 NW 46TH ST,25.81743474,-80.24510901,Miami Dade County,FL,2017,5,209
5/16/2017 2:27,PD170516184176,14SS,CONDUCT INVESTIGATION,2322,11335 OLD CUTLER RD,25.56296235,-80.37494119,Miami Dade County,FL,2017,5,209
5/16/2017 2:58,PD170516184186,14SS,CONDUCT INVESTIGATION,799,1180 NW 73RD ST,25.84136529,-80.21630642,Miami Dade County,FL,2017,5,209
5/16/2017 21:24,PD170516185440,14SS,CONDUCT INVESTIGATION,967,4900 NW 26TH AVE,25.81930027,-80.23968825,Miami Dade County,FL,2017,5,209
5/16/2017 21:29,PD170516185419,14SS,CONDUCT INVESTIGATION,966,2956 NW 47TH ST,25.81695214,-80.24403163,Miami Dade County,FL,2017,5,209
5/16/2017 23:42,PD170516185533,14SS,CONDUCT INVESTIGATION,2291,21098 SW 124TH AVE RD,25.57042955,-80.38913694,Miami Dade County,FL,2017,5,209
5/17/2017 0:24,PD170517185565,14SS,CONDUCT INVESTIGATION,0,122ND & 211TH,0,0,Miami Dade County,FL,2017,5,209
5/17/2017 23:30,PD170517186848,14SS,CONDUCT INVESTIGATION,2175,17700 SW 104TH AVE,25.60470534,-80.36116945,Miami Dade County,FL,2017,5,209
5/18/2017 0:54,PD170518186922,14SS,CONDUCT INVESTIGATION,863,1877 NW 63RD ST,25.83305035,-80.22857778,Miami Dade County,FL,2017,5,209
5/18/2017 5:03,PD170518187029,14SS,CONDUCT INVESTIGATION,794,1875 NW 79TH ST,25.84670097,-80.22896848,Miami Dade County,FL,2017,5,209
5/19/2017 2:29,PD170519188359,14SS,CONDUCT INVESTIGATION,862,2362 NW 65TH ST,25.83347901,-80.23658221,Miami Dade County,FL,2017,5,209
5/19/2017 3:24,PD170519188381,14SS,CONDUCT INVESTIGATION,2145,11120 SW 172ND TER,25.60839898,-80.37305736,Miami Dade County,FL,2017,5,209
5/19/2017 22:14,PD170519189570,14SS,CONDUCT INVESTIGATION,967,4600 NW 23RD CT,25.81697412,-80.23573918,Miami Dade County,FL,2017,5,209
5/19/2017 22:58,PD170519189605,14SS,CONDUCT INVESTIGATION,2352,22600 SW 118TH AVE,25.55736645,-80.38245502,Miami Dade County,FL,2017,5,209
5/19/2017 23:05,PD170519189613,14SS,CONDUCT INVESTIGATION,864,6825 NW 17TH AVE,25.83649051,-80.22486976,Miami Dade County,FL,2017,5,209
5/20/2017 1:34,PD170520189737,14SS,CONDUCT INVESTIGATION,967,4600 NW 23RD CT,25.81697412,-80.23573918,Miami Dade County,FL,2017,5,209
5/20/2017 5:33,PD170520189875,14SS,CONDUCT INVESTIGATION,795,7680 NW 17TH AVE,25.84482998,-80.22561714,Miami Dade County,FL,2017,5,209
5/20/2017 11:33,PD170520190152,14SS,CONDUCT INVESTIGATION,1021,2131 NW 44TH ST,25.81557527,-80.23137146,Miami Dade County,FL,2017,5,209
5/20/2017 12:59,PD170520190263,14SS,CONDUCT INVESTIGATION,861,2751 NW 73RD ST,25.84091773,-80.24288082,Miami Dade County,FL,2017,5,209
5/20/2017 13:38,PD170520190287,14SS,CONDUCT INVESTIGATION,2146,10544 SW 170TH ST,25.61140641,-80.36423042,Miami Dade County,FL,2017,5,209
5/20/2017 14:18,PD170520190327,14SS,CONDUCT INVESTIGATION,861,2929 NW 73RD ST,25.84096632,-80.24408962,Miami Dade County,FL,2017,5,209
5/20/2017 20:54,PD170520190843,14SS,CONDUCT INVESTIGATION,4919,6015 NW 20TH AVE,25.83049881,-80.22933627,Miami Dade County,FL,2017,5,209
5/20/2017 20:57,PD170520190857,14SS,CONDUCT INVESTIGATION,2323,11040 SW 223RD ST,25.5595856,-80.37109813,Miami Dade County,FL,2017,5,209
5/20/2017 21:07,PD170520190862,14SS,CONDUCT INVESTIGATION,861,6422 NW 29TH AVE,25.83292794,-80.2434715,Miami Dade County,FL,2017,5,209
5/20/2017 23:01,PD170520190979,14SS,CONDUCT INVESTIGATION,917,5790 NW 31ST AVE,25.82713597,-80.24719877,Miami Dade County,FL,2017,5,209
5/21/2017 1:20,PD170521191150,14SS,CONDUCT INVESTIGATION,864,1707 NW 68TH TER,25.83678216,-80.2252914,Miami Dade County,FL,2017,5,209
5/21/2017 2:18,PD170521191203,14SS,CONDUCT INVESTIGATION,2321,22365 SW 119TH AVE,25.55912112,-80.38424326,Miami Dade County,FL,2017,5,209
5/21/2017 3:16,PD170521191258,14SS,CONDUCT INVESTIGATION,967,4600 NW 23RD CT,25.81697412,-80.23573918,Miami Dade County,FL,2017,5,209
5/21/2017 3:17,PD170521191259,14SS,CONDUCT INVESTIGATION,967,2301 NW 50TH ST,25.82057615,-80.23491663,Miami Dade County,FL,2017,5,209
5/21/2017 3:27,PD170521191266,14SS,CONDUCT INVESTIGATION,2175,10500 SW 176TH ST,25.6055797,-80.36326348,Miami Dade County,FL,2017,5,209
5/21/2017 3:58,PD170521191287,14SS,CONDUCT INVESTIGATION,863,2175 NW 63RD ST,25.83269806,-80.23245129,Miami Dade County,FL,2017,5,209
5/21/2017 4:51,PD170521191315,14SS,CONDUCT INVESTIGATION,791,7600 NW 27TH AVE,25.84357123,-80.24332045,Miami Dade County,FL,2017,5,209
5/21/2017 18:46,PD170521192062,14SS,CONDUCT INVESTIGATION,862,2525 NW 72ND ST,25.84053394,-80.23975532,Miami Dade County,FL,2017,5,209
5/21/2017 18:46,PD170521192060,14SS,CONDUCT INVESTIGATION,791,2950 NW 75TH ST,25.84227397,-80.24410905,Miami Dade County,FL,2017,5,209
5/21/2017 22:28,PD170521192297,14SS,CONDUCT INVESTIGATION,1019,2424 NW 46TH ST,25.81600029,-80.23743504,Miami Dade County,FL,2017,5,209
5/21/2017 23:44,PD170521192369,14SS,CONDUCT INVESTIGATION,863,1887 NW 63RD ST,25.83304584,-80.22870093,Miami Dade County,FL,2017,5,209
5/22/2017 0:56,PD170522192412,14SS,CONDUCT INVESTIGATION,1018,2994 NW 46TH ST,25.81620994,-80.24442277,Miami Dade County,FL,2017,5,209
5/22/2017 1:22,PD170522192430,14SS,CONDUCT INVESTIGATION,799,818 NW 77TH ST,25.84456287,-80.2114459,Miami Dade County,FL,2017,5,209
5/22/2017 4:29,PD170522192497,14SS,CONDUCT INVESTIGATION,2144,SW 112TH AVE & SW 168TH ST,25.61276141,-80.37379982,Miami Dade County,FL,2017,5,209
5/22/2017 6:36,PD170522192537,14SS,CONDUCT INVESTIGATION,2146,10401 SW 172ND ST,25.60980322,-80.36137487,Miami Dade County,FL,2017,5,209
5/22/2017 22:49,PD170522193712,14SS,CONDUCT INVESTIGATION,2321,22190 SW 117TH AVE,25.56117941,-80.38070785,Miami Dade County,FL,2017,5,209
5/22/2017 23:22,PD170522193733,14SS,CONDUCT INVESTIGATION,2322,11331 SW 224TH ST,25.55931599,-80.37514154,Miami Dade County,FL,2017,5,209
5/23/2017 0:58,PD170523193793,14SS,CONDUCT INVESTIGATION,967,4730 NW 23RD CT,25.81832303,-80.23579148,Miami Dade County,FL,2017,5,209
5/23/2017 4:14,PD170523193876,14SS,CONDUCT INVESTIGATION,2353,10981 SW 226TH TER,25.55705482,-80.36983816,Miami Dade County,FL,2017,5,209
5/23/2017 8:06,PD170523193989,14SS,CONDUCT INVESTIGATION,966,3001 NW 46TH ST,25.81743474,-80.24510901,Miami Dade County,FL,2017,5,209
5/23/2017 21:33,PD170523195034,14SS,CONDUCT INVESTIGATION,967,2230 NW 50TH ST,25.8202032,-80.23324756,Miami Dade County,FL,2017,5,209
5/25/2017 20:47,PD170525197846,14SS,CONDUCT INVESTIGATION,861,2903 NW 64TH ST,25.83278321,-80.24346012,Miami Dade County,FL,2017,5,209
5/25/2017 22:05,PD170525197950,14SS,CONDUCT INVESTIGATION,797,1240 NW 74TH ST,25.84177229,-80.21769011,Miami Dade County,FL,2017,5,209
